text,Toxic/Indecent,Medical/Biological,Multiple Meanings,Related to LGBT/Other,sentence_length
"Тамоксифенът е лекарство, което действа като антагонист на естрогените в едни тъкани и като негов агонист в други.",0,0,0,0,114
На ниво гърда той действа като антиестроген и пречи на свързването на естрогена с рецептора му.,0,0,0,0,95
При проучвания при пациенти с гинекомастия ефект има при близо 80 % от пациентите.,0,0,0,0,82
Естрогеновите рецептори са ядрени и ефектът им се осъществява чрез повлияват на гената експресия.,0,0,0,0,97
Това е бавен процес и продължава и след спиране на приема на медикамента.,0,0,0,0,73
"Вярвайте в каквото си искате, но разпространяването на теории без да са подкрепени от доказателства е свързано с много рискове.",0,0,0,0,127
Нека заедно да намерим най-доброто решение!На Вашите въпроси ще отговаря д-р Виолина Тодева - специалист по кожни и венерически болести.Подробна информация за д-р Виолина Тодева ще откриете в справочника на Фрамар.,0,0,0,0,214
"д-р Виолина ТодеваСпециалист Дерматология, Венерология и Естетична Дерматологияwww.todeva.comviolina@todeva.com+ 359 88 7 851 865",0,0,0,0,129
Пиша ви отностно полов проблем.,0,0,0,0,31
От 2-3 дни имам малки червени пъпчици на главичката на пениса и лек сърбеш към тях.,0,0,0,0,83
"С приятелката ми правим редовно секс, без предпазни мерки.",0,0,0,0,58
Преди 1 месец си правих тест със секрет от простатната жлеза .,0,0,0,0,62
"Уролога ми каза, че нямам венерически болести.",0,0,0,0,46
"Излезе ,че имам (Левкоцити- Масово) (Летицинови телца - намален брой ) (Еритроцити 2-3 на поле ) .",0,0,0,0,98
Каквото и да означават тези неща той ми каза че имам възпаление на простатната жлеза и ми изписа лекарства и вливания на антибиотик.,0,0,0,0,132
"Изпих лекарствата , но имах проблем с вливанията и успях само едно шишенце да влея.",0,0,0,0,83
Въпроса ми е дали това възпаление може да е причината за пъпчиците .,0,0,0,0,68
(Приятелката ми също се е изледвала и няма проблеми.,0,0,0,0,52
"Четох ,че е възможно от протъркване , но вие най-добре ще ми отговорите.",0,0,0,0,72
В момента съм в друга държава и немога да посетя уролог .,0,0,0,0,57
Благодаря ви предварително !,0,0,0,0,28
Пиша ви отностно полов проблем.,0,0,0,0,31
От 2-3 дни имам малки червени пъпчици на главичката на пениса и лек сърбеш към тях.,0,0,0,0,83
"С приятелката ми правим редовно секс, без предпазни мерки.",0,0,0,0,58
Преди 1 месец си правих тест със секрет от простатната жлеза .,0,0,0,0,62
"Уролога ми каза, че нямам венерически болести.",0,0,0,0,46
"Излезе ,че имам (Левкоцити- Масово) (Летицинови телца - намален брой ) (Еритроцити 2-3 на поле ) .",0,0,0,0,98
Каквото и да означават тези неща той ми каза че имам възпаление на простатната жлеза и ми изписа лекарства и вливания на антибиотик.,0,0,0,0,132
"Изпих лекарствата , но имах проблем с вливанията и успях само едно шишенце да влея.",0,0,0,0,83
Въпроса ми е дали това възпаление може да е причината за пъпчиците .,0,0,0,0,68
(Приятелката ми също се е изледвала и няма проблеми.,0,0,0,0,52
"Четох ,че е възможно от протъркване , но вие най-добре ще ми отговорите.",0,0,0,0,72
В момента съм в друга държава и немога да посетя уролог .,0,0,0,0,57
"Благодаря ви предварително !Здравейте, kev1n!Много е възможно това, което описвате да е гъбична инфекция.",0,0,0,0,105
Ще Ви посоча един удобен линк за повече информация: гъбички на половите органи.Най-вероятно точно антибиотичното лечение преди това е създало предпоставка в последствие за развитие на гъбички.,0,0,0,0,192
На Вашата партньорка правено ли е микробиологично изследване?,0,0,0,0,61
"Добре ще е да се проведе лечение и да посетите лекар.С уважение,  д-р Виолина ТодеваСпециалист Дерматология, Венерология и Естетична Дерматологияwww.todeva.comviolina@todeva.com+ 359 88 7 851 865",0,0,0,0,195
"Намерих проблема и той е именно ""Кандидозен баланит и баланопостит"".",0,0,0,0,68
"Понеже не мога да отида на лекар , възможно ли е да ми препоръчате някакъв антибиотик без рецепта?",0,0,0,0,98
Благодаря ви отново!,0,0,0,0,20
Става въпрос за Fordyce spots (не знам как се превежда точно на Български).,0,0,0,0,75
"Сигурен съм, че в моя случай са те.",0,0,0,0,35
Появиха се когато бях малък.,0,0,0,0,28
"Общо взето от прочетеното в интернет разбирам че това са мастни образования, които са безвредни но бих желал да започна някакво лечение с цел да ги премахна.",0,0,0,0,157
"Общо взето до колкото разбирам всяко от тези петънца се дължи на мастна тъкан, която обаче е по надълбоко и не може да се изтиска.",0,0,0,0,130
Ако може да дадете някакъво напъдствие и евентолно начин за лечение.,0,0,0,0,68
"Понеже не получих ваш отговор, искам да ви кажа,че се поразрових в интернет и проблема който имам е баланопостит.",0,0,0,0,113
Пъпчиците който бяха прераснаха в голямо зачервено нещо на почти цялата главичка на пениса.,0,0,0,0,91
"Купих си флуканазол 150 мг и крем (myleuGYNE 1% ) Моля ви , дайте някакъв съвет.",0,0,0,0,80
Нямам възможност да отида на лекар,0,0,0,0,34
Става въпрос за Fordyce spots (не знам как се превежда точно на Български).,0,0,0,0,75
"Сигурен съм, че в моя случай са те.",0,0,0,0,35
Появиха се когато бях малък.,0,0,0,0,28
"Общо взето от прочетеното в интернет разбирам че това са мастни образования, които са безвредни но бих желал да започна някакво лечение с цел да ги премахна.",0,0,0,0,157
"Общо взето до колкото разбирам всяко от тези петънца се дължи на мастна тъкан, която обаче е по надълбоко и не може да се изтиска.",0,0,0,0,130
"Ако може да дадете някакъво напъдствие и евентолно начин за лечение.Здравейте, Guli!След като желаете да бъдат премахнати тези образувания трябва да посетите лекар.",0,0,0,0,164
Прилагат се средства с локално агресивно действие.,0,0,0,0,50
"Изборът се определя от много фактори, както от това до каква степен са изразени при Вас, така и от техниката, с която разполага специалиста!",0,0,0,0,140
"Не можете да ги премахнете с изстискване.Аз лично не бих Ви препоръчала да ги отстранявате!С уважение,  д-р Виолина ТодеваСпециалист Дерматология, Венерология и Естетична Дерматологияwww.todeva.comviolina@todeva.com+ 359 88 7 851 865",0,0,0,0,233
"Понеже не получих ваш отговор, искам да ви кажа,че се поразрових в интернет и проблема който имам е баланопостит.",0,0,0,0,113
Пъпчиците който бяха прераснаха в голямо зачервено нещо на почти цялата главичка на пениса.,0,0,0,0,91
"Купих си флуканазол 150 мг и крем (myleuGYNE 1% ) Моля ви , дайте някакъв съвет.",0,0,0,0,80
"Нямам възможност да отида на лекар   Здравейте, Kev1n!Аз лично не препоръчвам провеждане на самолечение.",0,0,0,0,104
"Добре е да се проведе лечение не само при Вас, но и при партньорката.Все пак би следвало, ако наистина се касае за кандидозен баланопостит това, което сте взел да Ви помогне.",0,0,0,0,174
"Аз изказах предположение въз основа на Вашето описание за оплакванията Ви!Съжалявам за забавянето на отговора си, но бях възпрепятствана да пиша по-рано!Желая Ви успех!С уважение,  д-р Виолина ТодеваСпециалист Дерматология, Венерология и Естетична Дерматологияwww.todeva.comviolina@todeva.com+ 359 88 7 851 865",0,0,0,0,310
"Вече ми е неудобно да задавам толкова много въпроси, но нямам към кого друг да се обърна.",0,0,0,0,89
"На листовката на френския флуканазол пише,че лекарстовото трябва да се приема от 100 до 200мг на ден.",0,0,0,0,101
Аз пия по 150гр утре трябва да ми е четвъртия ден .,0,0,0,0,51
"Прочетох и на листовката в интернет и там пише, че трябва да се пие веднъж месечно.",0,0,0,0,83
"Проблема не отшумява, моля изкажете мнение .",0,0,0,0,44
"Вече ми е неудобно да задавам толкова много въпроси, но нямам към кого друг да се обърна.",0,0,0,0,89
"На листовката на френския флуканазол пише,че лекарстовото трябва да се приема от 100 до 200мг на ден.",0,0,0,0,101
Аз пия по 150гр утре трябва да ми е четвъртия ден .,0,0,0,0,51
"Прочетох и на листовката в интернет и там пише, че трябва да се пие веднъж месечно.",0,0,0,0,83
"Проблема не отшумява, моля изкажете мнение .Здравейте, kev1n!В този случай най-вероятно не се касае за гъбична инфекция или ако е гъбична не е чувствителна на провежданото лечение.",0,0,0,0,180
Точно поради тази причина не е уместно провеждане на самолечение.,0,0,0,0,65
"Не приемайте повече флуконазол и то по начина по, който го правите.Посетете лекар, нека да Ви прегледат и ако е необходимо да вземат изследване.",0,0,0,0,144
"Много често това, което пациентите описват не съответства на реалния проблем.Докато посетите лекар специалист може да правите промивки или бани със смрадлика или бледо розов разтвор на калиев перманганат.Желая Ви бързо оздравяване!С уважение,  д-р Виолина ТодеваСпециалист Дерматология, Венерология и Естетична Дерматологияwww.todeva.comviolina@todeva.com+ 359 88 7 851 865",0,0,0,0,373
от 3 дни имам и доста постоянен сърбеж.,0,0,0,0,39
"Порових се в този сайт и в раздела за гъбички инфекции - Кандидозен баланит и баланопостит - снимката, която е показана на пениса като пример отговаря едно към едно с моя пенис!",0,0,0,0,177
"Следователно си мисля, че точно този вид гъбички сам хванал...",0,0,0,0,62
"може ли да ми предложите някакъв гел (лекарства) да си взема, който може да ми помогне в този случай на Кандидозен баланит и баланопостит!",0,0,0,0,138
Благодаря Ви предварително!Поздрави,0,0,0,0,35
от 3 дни имам и доста постоянен сърбеж.,0,0,0,0,39
"Порових се в този сайт и в раздела за гъбички инфекции - Кандидозен баланит и баланопостит - снимката, която е показана на пениса като пример отговаря едно към едно с моя пенис!",0,0,0,0,177
"Следователно си мисля, че точно този вид гъбички сам хванал...",0,0,0,0,62
"може ли да ми предложите някакъв гел (лекарства) да си взема, който може да ми помогне в този случай на Кандидозен баланит и баланопостит!",0,0,0,0,138
"Благодаря Ви предварително!Поздрави Здравейте, Kukata123!Ако наистина се касае за гъбички на главичката на половия член е необходимо да се открие провокиращия фактор, за да не се окаже, че инфекцията ще рецидивира.",0,0,0,0,214
Ако имате някой от провокиращите фактори трябва да се постараете да го отстраните.,0,0,0,0,82
"Повече за провокиращите фактори може да прочетете в рубриката здравни проблеми Кандидоза на гениталиите.Относно лечението, ако не помогне отстраняване на провокиращи фактори и бани с бледорозов разтвор на калиев перманганат и добро подсушаване ще трябва да се консултирате със специалист.",0,0,0,0,288
"Лекарствата, които се използват за лечение се отпускат с рецепта!С уважение,  д-р Виолина ТодеваСпециалист Дерматология, Венерология и Естетична Дерматологияwww.todeva.comviolina@todeva.com+ 359 88 7 851 865",0,0,0,0,207
Единствената възможност са страни извън България.,0,0,0,0,49
"Търсете го по-скоро по активната съставка: benzathine benzylpenicillin 2,4 IU.",0,0,0,0,78
Консултирайте се и с Вашия кожен лекар.,0,0,0,0,39
"Той е най-добре запознат със състоянието Ви и ще назначи най-правилното лечение.С уважение,  д-р Виолина ТодеваСпециалист Дерматология, Венерология и Естетична Дерматологияwww.todeva.comviolina@todeva.com+ 359 88 7 851 865",0,0,0,0,222
"Последният ми въпрос ,който искам да задам е: Постига ли се пълно излекуване на сифилис -в случея пъpва фаза,към края?",0,0,0,0,118
Предполам сте се сблъсквала с такъв пациент и постига ли се то с Медаксон ?,0,0,0,0,75
"Защото видях че и човек който е бил болен преди 20 години от сифилис и уж лекуван ,а тогава е имало пеницилин в България .Днешните тестове му дават  (+) особенно ELISA test !",0,0,0,0,174
"Аз съм се сблъсквал с това (RPR) веднъж да дава (+ и - ) друг път само (+).Мойта лекарка ,няма да коментирам !Щом питам вас и съм стигнал до тук ....Благодаря !",0,0,0,0,160
"Последният ми въпрос ,който искам да задам е: Постига ли се пълно излекуване на сифилис -в случея пъpва фаза,към края?",0,0,0,0,118
Предполам сте се сблъсквала с такъв пациент и постига ли се то с Медаксон ?,0,0,0,0,75
"Защото видях че и човек който е бил болен преди 20 години от сифилис и уж лекуван ,а тогава е имало пеницилин в България .Днешните тестове му дават  (+) особенно ELISA test !",0,0,0,0,174
"Аз съм се сблъсквал с това (RPR) веднъж да дава (+ и - ) друг път само (+).Мойта лекарка ,няма да коментирам !Щом питам вас и съм стигнал до тук ....Благодаря !",0,0,0,0,160
Здравейте!Когато сифилисът е в начални стадии и се лекува се постига пълно излекуване.,0,0,0,0,86
"Така, че ако при Вас инфекцията е скорошна следва да постигнете излекуване.",0,0,0,0,75
Следвайте препоръките на специалист за антибиотичното лечение!Колко дълъг беше курса и с каква доза на Медаксон?,0,0,0,0,112
"За него няма категорични данни колко дълъг да е курса и в каква доза, ето защо и Вие не експериментирайте по никакъв начин!Възможно е човека, който сте видял да не е бил лекуван в началните стадии и да е развил невросифилис.",0,0,0,0,224
"Тези пациенти може да се наложи да се лекуват до края на живота им.Във връзка с изследванията ми е трудно да Ви обясня, защото трябва да се интерпретират няколко изследвания едновременно относно инфекция и ефекта от проведената терапия.С уважение,  д-р Виолина ТодеваСпециалист Дерматология, Венерология и Естетична Дерматологияwww.todeva.comviolina@todeva.com+ 359 88 7 851 865",0,0,0,0,378
"По това, което описвате придобивам представа какъв е Вашия проблем, но не мога така от разстояние да Ви бъда много полезна.Желая Ви бързо възстановяване и оздравяване!С уважение,  д-р Виолина ТодеваСпециалист Дерматология, Венерология и Естетична Дерматологияwww.todeva.comviolina@todeva.com+ 359 88 7 851 865",0,0,0,0,309
Тодева преди година и половина може би  забелязах  че имам червени точици  по главичката на пениса които  ту се скриват ту се появяват на различни места  по нея Преди време незнам дали бях настинал но изкарах един период от 2 седмици  който  уриниранито ми беше много болезнено може би   песачинки или нещо подобно   последвано с парене  ...особенно сутрин  ми беше много болезнено уринирането  а през деня пиех  повече вода и   беше по приемливо и незнам дали се дължеше на това та тия точки  мисля че са гъбички  и от време на време се появява миризма .Въпроса ми е как мога да ги премахна  завинаги  ......,0,0,0,0,609
ще ги снимам и   ще ви ги пусна да ги видите  Благодаря предварително,0,0,0,0,69
Тодева преди година и половина може би  забелязах  че имам червени точици  по главичката на пениса които  ту се скриват ту се появяват на различни места  по нея Преди време незнам дали бях настинал но изкарах един период от 2 седмици  който  уриниранито ми беше много болезнено може би   песачинки или нещо подобно   последвано с парене  ...особенно сутрин  ми беше много болезнено уринирането  а през деня пиех  повече вода и   беше по приемливо и незнам дали се дължеше на това та тия точки  мисля че са гъбички  и от време на време се появява миризма .Въпроса ми е как мога да ги премахна  завинаги  ......,0,0,0,0,609
"ще ги снимам и   ще ви ги пусна да ги видите  Благодаря предварително Здравейте, ivo8555!Искам да Ви попитам Вие посещавал ли сте специалист и правено ли е изследване по повод на тези оплаквания?",0,0,0,0,195
Страдате ли от заболявания и ако да - какви?,0,0,0,0,44
Приемате ли лекарства?,0,0,0,0,22
Страдате ли често от настинки или вирусни инфекции?,0,0,0,0,51
Вашия партньор има ли подобни оплаквания?,0,0,0,0,41
"Практикувате ли орален и/или анален секс?С уважение,д-р Тодева  д-р Виолина ТодеваСпециалист Дерматология, Венерология и Естетична Дерматологияwww.todeva.comviolina@todeva.com+ 359 88 7 851 865",0,0,0,0,193
Страдате ли от заболявания и ако да - какви?,0,0,0,0,44
Приемате ли лекарства?,0,0,0,0,22
Страдате ли често от настинки или вирусни инфекции?,0,0,0,0,51
Вашия партньор има ли подобни оплаквания?,0,0,0,0,41
"Практикувате ли орален и/или анален секс?С уважение,д-р Тодева        Не съм повещавал доктори     ,специалисти  ,не са ми правени изследвания  ....лекарства не приемам никакви   ..със здравето съм идеално  за сега ....",0,0,0,0,219
"работя ,тренирам    старая се вече да ям малко по    качествени храни   нямам  никакви проблеми    ,възможно е тези неща да съм ги лепнал от някой  момиче преди време   общо взето   тия гъбички са ми проблема   ,нито ме сарбят нито ми пречат но  не искам да ги виждам да се появяват и да се скриват  ....намирам се в чужбина и ми е малко трудно да ходя при специалисти  .Надявам се да се излекувам с природната медицина    .Снимки  искате ли ?",0,0,0,0,443
Страдате ли от заболявания и ако да - какви?,0,0,0,0,44
Приемате ли лекарства?,0,0,0,0,22
Страдате ли често от настинки или вирусни инфекции?,0,0,0,0,51
Вашия партньор има ли подобни оплаквания?,0,0,0,0,41
"Практикувате ли орален и/или анален секс?С уважение,д-р ТодеваНе съм повещавал доктори     ,специалисти  ,не са ми правени изследвания  ....лекарства не приемам никакви   ..със здравето съм идеално  за сега ....",0,0,0,0,211
"работя ,тренирам    старая се вече да ям малко по    качествени храни   нямам  никакви проблеми    ,възможно е тези неща да съм ги лепнал от някой  момиче преди време   общо взето   тия гъбички са ми проблема   ,нито ме сарбят нито ми пречат но  не искам да ги виждам да се появяват и да се скриват  ....намирам се в чужбина и ми е малко трудно да ходя при специалисти  .Надявам се да се излекувам с природната медицина    .Снимки  искате ли ?Здравейте, Ivo8555!Аз разгледах вече снимките, които сте приложил.",0,0,0,0,509
"Най-вероятно наистина се касае за инфекция с кандида и причината за честите рецидиви е по-скоро факта, че препуциума (кожичката) е по-плътна при Вас.Добре е да се направи микробиологично изследване, за да се стартира правилно лечение.",0,0,0,0,234
"Ако не можете да го направите там, където живеете го направете като се върнете в България.За профилактика Ви съветвам:1.",0,0,0,0,120
При всякакъв вид полов контакт да използвате презерватив;2.,0,0,0,0,59
"Да подържате сухо пространството под препуциума - използвайте мека хартия или кърпа, която сменяйте ежедневно;3.",0,0,0,0,112
"При спортуване се създава условия за поддържане на влажна среда, така че задължително сменяйте бельото непосредствено след спорт;4.",0,0,0,0,131
Ако работите физическа работа и се изпотява отново важи точка 3;5.,0,0,0,0,66
"По-добре е да не използвате нищо, отколкото ""народни средства"".С уважение,д-р Тодева  д-р Виолина ТодеваСпециалист Дерматология, Венерология и Естетична Дерматологияwww.todeva.comviolina@todeva.com+ 359 88 7 851 865",0,0,0,0,215
да си го поръчам ли и има ли ефект ?,0,0,0,0,36
"да си го поръчам ли и има ли ефект ?Здравейте, ivo8555!Проблемът не е от храненето, а от създаването на влажната среда при спортуване.",0,0,0,0,134
"Следвайте препоръките, които Ви дадох!",0,0,0,0,38
"За Витакленц не мога да дам мнение.С уважение,д-р Тодева  д-р Виолина ТодеваСпециалист Дерматология, Венерология и Естетична Дерматологияwww.todeva.comviolina@todeva.com+ 359 88 7 851 865",0,0,0,0,187
"Добре е да попитате предишната партньорка какво е лекувала, за да е ясно и какво да бъде поведението към Вас!",0,0,0,0,109
"В противен случай трябва да се направят всички изследвания за полови инфекции и при Вас, въпреки че нямате оплаквания в момента.С уважение,д-р Тодева  д-р Виолина ТодеваСпециалист Дерматология, Венерология и Естетична Дерматологияwww.todeva.comviolina@todeva.com+ 359 88 7 851 865",0,0,0,0,280
Друго няма .,0,0,0,0,12
А тези пъпки които изпратих не Ви ли говорят за нещо ?,0,0,0,0,54
А предишната партньорка си мисли че ми отмъщава като не ми казва а за какво и аз не знам .,0,0,0,0,90
Благодаря Ви ?,0,0,0,0,14
"Тодева както ми казахте подсушавах си пениса и   червените петънца поизчезнаха  но   от това подсушаване  си заголвах   пениса  доста често до края  и сега  ми се поду кожичката  и се усеща едно топче от горната страна на 2,3 сантиметра от пенисапонеже кожичката е подута   половината глава стои  заголена   ..нямам нито болка нито сърбежи  нито нищо може ли да ми кажете какво може да е  то от единия проблем  ..почва другия   ...нямам думи",0,0,0,0,441
"Тодева както ми казахте подсушавах си пениса и   червените петънца поизчезнаха  но   от това подсушаване  си заголвах   пениса  доста често до края  и сега  ми се поду кожичката  и се усеща едно топче от горната страна на 2,3 сантиметра от пенисапонеже кожичката е подута   половината глава стои  заголена   ..нямам нито болка нито сърбежи  нито нищо може ли да ми кажете какво може да е  то от единия проблем  ..почва другия   ...нямам думиЗдравейте, ivo8555!Ето защо е най-добре да се посети лично лекар.",0,0,0,0,506
Поради някаква причина не само от подсушаването се е стигнало до засушаване.,0,0,0,0,76
"Възможно е и да сте се престарал с миенето и подсушаването.Препоръчвам Ви да не издърпвате препуциума и да посетите лекар, за да Ви предпише подходящо лечение.",0,0,0,0,159
"Не измивайте с измивни средства, а само с вода.",0,0,0,0,47
"Без да съм запозната със състоянието Ви и това, което се е случило не мога да Ви препоръчам лечение, защото може да не е подходящо.С уважение,д-р Тодева  д-р Виолина ТодеваСпециалист Дерматология, Венерология и Естетична Дерматологияwww.todeva.comviolina@todeva.com+ 359 88 7 851 865",0,0,0,0,283
Друго няма .,0,0,0,0,12
А тези пъпки които изпратих не Ви ли говорят за нещо ?,0,0,0,0,54
А предишната партньорка си мисли че ми отмъщава като не ми казва а за какво и аз не знам .,0,0,0,0,90
"Благодаря Ви ?Здравейте, marnos!Кои точно са изследванията, които са направени и са отрицателни - избройте ги!Да, разбира се, че имам предположения, но информацията която ми давате не е пълна!Личните взаимоотношения трябва сам да ги решите!Съветвам Ви посетете специалист, защото така ще си решите проблема!С уважение,д-р Тодева  д-р Виолина ТодеваСпециалист Дерматология, Венерология и Естетична Дерматологияwww.todeva.comviolina@todeva.com+ 359 88 7 851 865",0,0,0,0,459
Продължително време лекувах микоплазми и кандидоза.,0,0,0,0,51
"Последните ми изследвания бяха отрицателни за тях, но вече три пъти ми се изолира БЕТА – ХЕМОЛИТИЧЕН СТРЕПТОКОК гр.",0,0,0,0,115
B -Streptococcus agalactiae / GBS/във вагинален секрет.,0,0,0,0,55
"Не се е повлиял от лечението с Азитрокс, макар да имаше чувствителност.",0,0,0,0,71
"Продължавам да усещам парене и дискомфорт, но по-скоро външно, при продължително седене или дори болки и тежест, ако съм с по-тесни панталони.",0,0,0,0,142
Възможно ли е това да се дължи на стрептококите?,0,0,0,0,48
Продължително време лекувах микоплазми и кандидоза.,0,0,0,0,51
"Последните ми изследвания бяха отрицателни за тях, но вече три пъти ми се изолира БЕТА – ХЕМОЛИТИЧЕН СТРЕПТОКОК гр.",0,0,0,0,115
B -Streptococcus agalactiae / GBS/във вагинален секрет.,0,0,0,0,55
"Не се е повлиял от лечението с Азитрокс, макар да имаше чувствителност.",0,0,0,0,71
"Продължавам да усещам парене и дискомфорт, но по-скоро външно, при продължително седене или дори болки и тежест, ако съм с по-тесни панталони.",0,0,0,0,142
"Възможно ли е това да се дължи на стрептококите?Здравейте, bvelikova72!Да, възможно е оплакванията, които имате да се дължат на инфекцията!С уважение,д-р Тодева  д-р Виолина ТодеваСпециалист Дерматология, Венерология и Естетична Дерматологияwww.todeva.comviolina@todeva.com+ 359 88 7 851 865",0,0,0,0,291
"Възможно ли е да не бъде открита в уретрален секрет, а да бъде открита в еякулат или в простатен секрет?",0,0,0,0,104
"Възможно ли е да не бъде открита в уретрален секрет, а да бъде открита в еякулат или в простатен секрет?Здравейте, bvelikova72!Да, напълно възможно е!",0,0,0,0,150
"Нека да даде еякулат и то в микробиологична лаборатория, в която има необходимите условия за провеждане на теста!С уважение,д-р Тодева  д-р Виолина ТодеваСпециалист Дерматология, Венерология и Естетична Дерматологияwww.todeva.comviolina@todeva.com+ 359 88 7 851 865",0,0,0,0,265
Не мисля че имате повод за каквито и да е притеснения!,0,0,0,0,54
"Съвсем нормално е с възрастта и с намирането на постоянен полов партньор и сексуалната възбуда да не бъде толкова изразена!С уважение,д-р Тодева  д-р Виолина ТодеваСпециалист Дерматология, Венерология и Естетична Дерматологияwww.todeva.comviolina@todeva.com+ 359 88 7 851 865",0,0,0,0,275
"Не изчаквайте да мине дълго време преди да посетите специалист.С уважение,д-р Тодева  д-р Виолина ТодеваСпециалист Дерматология, Венерология и Естетична Дерматологияwww.todeva.comviolina@todeva.com+ 359 88 7 851 865",0,0,0,0,215
Съветвам Ви да посетите специалист и да се вземе микробиологично изследване.,0,0,0,0,76
"Посетете гинеколог и нефролог за оплакванията от отделителната система.С уважение,д-р Тодева  д-р Виолина ТодеваСпециалист Дерматология, Венерология и Естетична Дерматологияwww.todeva.comviolina@todeva.com+ 359 88 7 851 865",0,0,0,0,223
"Какво бельо ме съветвате да нося,кое по-добре според Вас?",0,0,0,0,57
"Какво бельо ме съветвате да нося,кое по-добре според Вас?Здравейте, kliment!Съветвам Ви да носите такова бельо каквото Ви е удобно.",0,0,0,0,131
"Не се притеснявайте излишно, а ако имате промени по гениталиите след носене на бельо постете уролог или дерматовенеролог.С уважение,д-р Тодева  д-р Виолина ТодеваСпециалист Дерматология, Венерология и Естетична Дерматологияwww.todeva.comviolina@todeva.com+ 359 88 7 851 865",0,0,0,0,273
"Според информацията, която открих из  интернет това май са полови брадавици  но не съм специалист и няма как да съм сигурен.",0,0,0,0,124
Сметнах за добре да направя снимка.,0,0,0,0,35
Ако снимката Ви е достатъчна кажете какво лекарство да си взема и трябва ли да говоря с  последният си полов партньор.,0,0,0,0,118
"Ако не препоръчайте ми някой специалист, при който да отида   да ме прегледа.",0,0,0,0,77
Само да уточня че работя от  понеделник до петък  от  9 до 18 без почивните дни.,0,0,0,0,80
С др.,0,0,0,0,5
думи  мога да отида събота и неделя на преглед.,0,0,0,0,47
И най-важното колко горе долу  колко да си подготвя за прегледа ?,0,0,0,0,65
Благодаря Ви предварително за отделеното внимание !,0,0,0,0,51
"Според информацията, която открих из  интернет това май са полови брадавици  но не съм специалист и няма как да съм сигурен.",0,0,0,0,124
Сметнах за добре да направя снимка:  Ако снимката Ви е достатъчна кажете какво лекарство да си взема и трябва ли да говоря с  последният си полов партньор.,0,0,0,0,155
"Ако не препоръчайте ми някой специалист, при който да отида   да ме прегледа.",0,0,0,0,77
Само да уточня че работя от  понеделник до петък  от  9 до 18 без почивните дни.,0,0,0,0,80
С др.,0,0,0,0,5
думи  мога да отида събота и неделя на преглед.,0,0,0,0,47
И най-важното колко горе долу  колко да си подготвя за прегледа ?,0,0,0,0,65
"Благодаря Ви предварително за отделеното внимание !Здравейте, Jordan!Да, от това, което се вижда на снимката най-вероятно имате полови брадавици.",0,0,0,0,145
Те са силно заразни и трябва да се лекуват.,0,0,0,0,43
Лечението е чрез лекарства по рецепта или локално обгаряне и поради тази причина личната консултация с лекар е задължителна.,0,0,0,0,124
"Да, споделете и с половия партньор за Вашия проблем.Не разполагам с информация за работното време и цените на колегите в различните градове, а освен това до голяма степен зависи и какво лечение ще предпочете всеки един от тях.",0,0,0,0,226
