text,Toxic/Indecent,Medical/Biological,Multiple Meanings,Related to LGBT/Other,sentence_length
"Въпросът ми е, ако започна лечение за Кандида (обикновено провеждам интравагинално поставяне на Полижинакс за  7-10 дни и пия Дифлукан таблетка или две), дали е възможно да ми се влоши симптоматиката от охлузванията?",0.0,1.0,0.0,0.0,216
"Също дали е препоръчително да си правя бани с някакви успокояващи билки, например лайка, докато се успокоят симптомите?Благодаря!",0.0,1.0,0.0,0.0,129
"Също дали е препоръчително да си правя бани с някакви успокояващи билки, например лайка, докато се успокоят симптомите?Благодаря!Здравейте, Elkastrateva!Препоръчваме Ви да не провеждате самолечение!",0.0,1.0,0.0,0.0,198
"Възможно е не само да не ги помогнете, но и да влошите състоянието.",0.0,1.0,0.0,0.0,67
Дали имате инфекция и каква е тя може да диагностицира лекар специалист.,0.0,1.0,0.0,0.0,72
"ми правиха кюретаж след липса на сърдечен ритъм в 8г.с.Оказа се,че имам вродена тромбофилия.Първият ми цикъл бе на 18.03.(доста оскъден),продължи 7 дни,след няколко дни се появи слуз с кръв за окола 2-3дни.Посетих гинеколог,всичко беше наред,дори и кистата ,която имах я нямаше вече.Имах candida и ми предписаха Gynazol и Flucoric 150 еднократно.На 12.04.",0.0,1.0,0.0,0.0,355
"беше вторият ми цикъл,но този път доста обилен.Около 7 дни продължи,като 2 дни след менструацията използвах Gynasol-a.След още 2-3дни започна зацапване(розово),което при физически упражнения се засилва,особено днес.Консистенцията беше като на пресечено,като извара,не мога точно да опиша.Притеснявам се,защото продължава вече 4 дни,не е постоянно,но го имам.Дали е възможно да е от хормоните,има ли за какво да се притеснявам?Здравейте, sisito_85!""Консистенция като на пресечено"" може да е симптом на гъбична инфекция, тоест да не е излекувана напълно инфекцията, която сте имали.",0.0,1.0,0.0,0.0,580
"Няма течение, а се нацепва кожата...",0.0,1.0,0.0,0.0,36
Това се получи след раждане.,0.0,1.0,0.0,0.0,28
"Това се получи след раждане.Здравейте, Алмира!Нерядко се развива гъбична инфекция в рамките на няколко седмици след раждане.",0.0,1.0,0.0,0.0,124
"Вагиналната кандидоза може да бъде свързана с хормоналните промени, прием на антибиотици или вагинално раждане.",0.0,1.0,0.0,0.0,111
Вчера с приятеля ми пихме по едно Итраконазол (трябвя да пием 5 дни по едно) и след два часа някъде правихме секс.,0.0,1.0,0.0,0.0,114
"Знам, че не трябваше и няма повече да го правим докато трае лечението.",0.0,1.0,0.0,0.0,70
"Въпросът ми е може ли да ми повлияе на лечението, много съм притеснена, въпреки че беше първият ден на лечение.",0.0,1.0,0.0,0.0,111
Страх ме е просто дали ще имам пак гъбички след лечението.,0.0,1.0,0.0,0.0,58
"Въпросът ми е може ли да ми повлияе на лечението, много съм притеснена, въпреки че беше първият ден на лечение.Здравейте, Kiki87!Следвайте предписанието на лекаря за терапевтичната схема и продължителност на лечение.",0.0,1.0,0.0,0.0,216
"Преди започваше с болка в първия ден и нормално течение, а напоследък преди първия ден с нормално течение и болка започва едно леко зацапване ден два преди същинското начало.",0.0,1.0,0.0,0.0,174
"При преглед от гинеколог с ултразвук се установи, че нямам поликистозни яйчници, цитонамазката е добре, направиха ми и хормонални изследвания на 5-ти ден от началото на цикъл с резултати: LH - 8.49 IU/ml (2.12-10.89), FSH 8.45 IU/ml (3.85-8.78), Estradiol 48.45 pg/ml (22.4-115), Testosteron 0.37 ng/ml (0.05-0.73).Въпросът ми е има ли нещо притеснително в това първоначално зацапване, защото четох в интернет, че се дължало на хормонален дисбаланс, а според референтните стойности на изследванията излиза, че като цяло нещата са ок.",0.0,1.0,0.0,0.0,533
"Освен това имам и TSH, който винаги върви в горните граници, а понякога ги и минава - средно е около 5, но останалите тироидни хормони са наред, антитела и ултразук на щитовидна жлеза показаха нормално състояние и лекарите не са ми назначили терапия с хормони.",0.0,1.0,0.0,0.0,260
"Въпреки това, зацапването понякога може да е индикация за хормонални промени в тялото, ендометриоза, миома, полипи, перименопауза, намалена функция на щитовидната жлеза и др., може да се появи в първите няколко месеца на прием на противозачатъчни таблетки.Счита се, че зацапване три или по-малко дни преди менструация е нормално.",0.0,1.0,0.0,0.0,329
"Но ако забележите зацапване четири или повече дни преди менструация или други симптоми (например необичайна миризма, необичайно вагинално течение, необяснима треска или умора) е необходимо да се консултирате с акушер-гинеколог отново.При Вас стойностите на половите хормони са в норма.",0.0,1.0,0.0,0.0,285
"Възможно ли е да се зарази човек от тоалетната чиния например, ако се е използвала от някой с гъбички?",0.0,1.0,0.0,0.0,102
"Възможно ли е да се зарази човек от тоалетната чиния например, ако се е използвала от някой с гъбички?Здравейте, vanya_an89!Не може да се заразите с гъбички от тоалетна седалка.",0.0,1.0,0.0,0.0,177
"Ходих тогава на гинеколог, но не откриха нищо притеснително, поради което не последва и лечение.",0.0,1.0,0.0,0.0,96
"Реших да не прибягвам към медикаменти и да вземам билкови добавки, спрях се на билките Витекс и Бял равнец.",0.0,1.0,0.0,0.0,107
"Донякъде овладях положението, като през миналата година само 2-3 месеца ми се беше появило същото течение, но 1-2 дни преди цикъла.",0.0,1.0,0.0,0.0,131
"След като свърших с приема на тези билки, си направих почивка от няколко месеца, и до миналия месец тази година приемах Див ям.",0.0,1.0,0.0,0.0,127
"Но и с него приключих и си направих 1-2 седмици почивка.И стигаме до сегашното положение - от 16-ти до 20-ти март отново ми се появи кафяво към черно течение,особено след ходене по малка нужда, включително и черна съсирена кръв понякога.",0.0,1.0,0.0,0.0,237
Няма никаква миризма.,0.0,1.0,0.0,0.0,21
Имам леки спазми както преди цикъл.,0.0,1.0,0.0,0.0,35
"От 21-ви до 23-ти март нямах нищо, но от 24-ти до днес включително отново ми се появи същото и започнах да се притеснявам...",0.0,1.0,0.0,0.0,124
По принцип трябва да ми дойде редовния цикъл на 29-ти или 30-ти март.,0.0,1.0,0.0,0.0,69
"Да уточня, че откакто се появиха тези проблеми, не водя полов живот.Да поясня, че поради пандемичната обстановка и наличието на възрастни покрай мен признавам, че ме е страх да ходя по болници и лекари, защото изживяхме ужаса на Корона вируса и не искам отново да го изживеем.Затова моля за съвет има ли начин да се лекува с билки или е необходимо посещението на лекар ?",0.0,1.0,0.0,0.0,370
Преди една седмица без видима причина получих силен дискомфорт в интимната област.,0.0,1.0,0.0,0.0,82
"Изразяваше се в често уриниране и парене непосредствено след ходенето по малка нужда, а не по време на уринирането.",0.0,1.0,0.0,0.0,115
"Позивите бяха на чести интервали, а дразненето и паренето се засили.",0.0,1.0,0.0,0.0,68
"Започнах да пия хапчета с червена боровинка и чай мечо грозде по препоръка на личната лекарка(имаше съмнение за цистит).Парене и дискомфорт все още имам, вече не толкова силно, но не е изчезнало напълно.",0.0,1.0,0.0,0.0,203
"Нямам позиви за често уриниране, нито парене след това.",0.0,1.0,0.0,0.0,55
"Обаче по тоалетната хартия забелязвам секрет подобен на сопол(извинявам се, но на това ми прилича).",0.0,1.0,0.0,0.0,99
"Секрета е гъст, бял, без миризма, нямам сърбеж, но още усещам дискомфорт и леко парене.",0.0,1.0,0.0,0.0,87
"Очаквам всеки момент цикъла ми и не мога да посетя гинеколог, след това задължително ще направя преглед и изследвания.",0.0,1.0,0.0,0.0,118
"Но може ли да ми кажете от какво може да е този гъст, лепкав секрет?",0.0,1.0,0.0,0.0,68
"Да уточня, че откакто се появиха тези проблеми, не водя полов живот.Да поясня, че поради пандемичната обстановка и наличието на възрастни покрай мен признавам, че ме е страх да ходя по болници и лекари, защото изживяхме ужаса на Корона вируса и не искам отново да го изживеем.Затова моля за съвет има ли начин да се лекува с билки или е необходимо посещението на лекар ?Здравейте,благодарим за обстойното представяне на Вашия случай.",0.0,1.0,0.0,0.0,433
Интересна би била и възрастта Ви.,0.0,1.0,0.0,0.0,33
Провели сте доста обширна и щадяща терапия досега.,0.0,1.0,0.0,0.0,50
Остава въпросът защо вашият организъм тендира към възвръщане на един и същи проблем.,0.0,1.0,0.0,0.0,84
"Определено си заслужава преглед при гинеколог във Вашия случай, най-малкото за да изключите някои диагнози преди да продължите с Вашата обстойна профилактика, базираща се на алтернативна медицина.",0.0,1.0,0.0,0.0,196
"Ако отново няма нищо подозрително при гинеколога и се установи хормонален дисбаланс, може да включите и класическата билка бял равнец в гинекологията като лечение.Успех и не се страхувайте от Корона, здравето е не само отсъствие на Корона вирусД-р Яница Раева",0.0,1.0,0.0,0.0,259
Ако все пак се появят отново подобни симптоми е добре да се пусне сутрешна урина -седимент и микробиология.,0.0,1.0,0.0,0.0,107
"Водещо лечение при този проблем са лекарства, базирани на екстракт от бреза.По отношение на другите ви сегашни оплаквания по-скоро става дума за предменструално кървене.",0.0,1.0,0.0,0.0,169
Причината не мога без преглед да я уточня.,0.0,1.0,0.0,0.0,42
Но е вероятно да отмине от само себе си.,0.0,1.0,0.0,0.0,40
"Ако се появи отново или се появявят симптоми на болки ниско долу, температура моля незабавно за консултация с АГ.Всичко добро!Д-р Яница Раева",0.0,1.0,0.0,0.0,141
"Вчера, когато ходих до тоалетната по малка нужда на тоалетната хартия забелязах кафеникъв секрет.",0.0,1.0,0.0,0.0,97
"Сложих превръзка, защото си мислих че цикъла ми е подранил.",0.0,1.0,0.0,0.0,59
"След около 30мин проверих и по превръзката имаше на две места малко кафеникаво течение, а по хартията отново имаше секрет.",0.0,1.0,0.0,0.0,122
"Днес след събуждане нямаше нищо, нито по превръзката нито на тоалетната хартия.",0.0,1.0,0.0,0.0,79
От какво може да се дължи това течение?,0.0,1.0,0.0,0.0,39
Нещо притеснително ли е?,0.0,1.0,0.0,0.0,24
"След цикъла ще посетя гинеколог за преглед, но до тогава може ли да ме насочите какво може да е",0.0,1.0,0.0,0.0,95
"Менструалният ми цикъл е с продължителност 25-26 дни, но този месец започна на 14.01 и спря на 20.01, но отново започна на 31.01.",0.0,1.0,0.0,0.0,129
Обичайната болка в яйчниците си я има.,0.0,1.0,0.0,0.0,38
"По принцип имам много болезнен менструален цикъл, но от 2 месеца насам болката в областта на яйчниците е слаба.",0.0,1.0,0.0,0.0,111
"На 25 години съм, водя полов живот, не употребявам медикаменти, не съм имала физическо натоварване, но имах две стресови седмица на работното място.",0.0,1.0,0.0,0.0,148
"Имам записан час за преглед за сряда, но исках да попитам, дали има за какво да се притеснявам и би ли могло това нещо да е знак за бременност.",0.0,1.0,0.0,0.0,143
Благодаря!,0.0,1.0,0.0,0.0,10
"Тук може да получите консултация и съвет за симптоми, диагностика и лечение на баланопостит, баланит, орхит, епидидимит и други проблеми.",0.0,1.0,0.0,0.0,137
"На вашите въпроси отговаря медицинския екип на ""Фрамар"".Баланопостит е състояние, което засяга пениса.",0.0,1.0,0.0,0.0,102
Той причинява възпаление на препуциума и главичката.,0.0,1.0,0.0,0.0,52
"Тъй като препуциумът се отстранява по време на обрязването, баланопоститът засяга само необрязаните мъже.Баланитът е възпаление на главата на пениса.",0.0,1.0,0.0,0.0,149
"Фимозата може да се появи заедно с баланит или баланопостит.Инфекциите от бактерии, вируси или гъбички са сред най-честите причини за баланопостит и баланит.",0.0,1.0,0.0,0.0,157
"Някои от тези инфекции са болести, предавани по полов път.",0.0,1.0,0.0,0.0,58
Неинфекциозните състояния също могат да повишат риска от баланопостит.Признаци на баланопостит и баланит се появяват в областта на главата на пениса и препуциума и могат да варират от леки до тежки.,0.0,1.0,0.0,0.0,198
"Състоянието може да причини болка, неприятно усещане по време на уриниране или полов акт, сърбеж, зачервяване или парене, неприятна миризма, секрет от пениса, изменения на кожата на пениса.Орхитът представлява възпаление на тестисите.",0.0,1.0,0.0,0.0,234
"И двата тестиса могат да бъдат едновременно засегнати от това състояние, но обикновено симптоми се появяват само в единия тестис.Вирус или бактерия могат да причинят орхит.",0.0,1.0,0.0,0.0,172
Най-честата причина за вирусен орхит е заушка.,0.0,1.0,0.0,0.0,46
Бактериалната инфекция може също да доведе до орхит.,0.0,1.0,0.0,0.0,52
"Инфекции на пикочните пътища и полово предавани инфекции, като гонорея, хламидия, и състояние, наречено епидидимит, също могат да доведат до орхит.Болката в тестисите и слабините е основният симптом на орхит.",0.0,1.0,0.0,0.0,208
"Също така може да има болезненост в скротума, болезнено уриниране, болезнена еякулация, подуване в областта на скротума, кръв в спермата, увеличени лимфни възли в слабините.Епидидимитът е възпаление на епидидима.",0.0,1.0,0.0,0.0,212
"Това е тръбичка, която е разположена в задната част на тестисите, съхранява сперматозоидите и свързва тестисите със семепровода.",0.0,1.0,0.0,0.0,128
"Когато епидидимът се възпали, може да причини болка и подуване на тестисите.",0.0,1.0,0.0,0.0,76
В повечето случаи на остър епидидимит тестисите също са възпалени.,0.0,1.0,0.0,0.0,66
"Това състояние се нарича епидидимо-орхит.Епидидимитът може да засегне мъже от всички възрасти, но е най-често при мъже на възраст между 14 и 35 години.",0.0,1.0,0.0,0.0,151
Спазваме добра хигиена и досега не е имало никакви проблеми.,0.0,1.0,0.0,0.0,60
"Преди няколко дни забелязах, че по бельото му има белезникави петна като капчици, той ми каза, че понякога когато ходи по малка нужда не се изтръсква хубаво и че не усеща нито болка или парене, нито дискомфорт.",0.0,1.0,0.0,0.0,210
Днес сутринта обаче когато си сменяше бельото по него имаше бели петна.,0.0,1.0,0.0,0.0,71
"Може ли да ме насочите от какво може да е това, трябва ли да посетим лекар и ако да какъв да е?",0.0,1.0,0.0,0.0,95
Ще съм благодарна на всяка информация,0.0,1.0,0.0,0.0,37
"Подробна информация за менопаузата може да прочетете в секцията ""Здравни проблеми"" на сайта: МенопаузаПодробна информация за безплодието може да прочетете в секцията ""Здравни проблеми"" на сайта: БезплодиеПовече информация за д-р Йорданова можете да откриете в справочника на Фрамар.",0.0,1.0,0.0,0.0,282
Тогава бях на 39 г.а на тази възраст е много рано за менопауза.Нямах характерните симптоми за т.н критическа възраст - просто спря.,0.0,1.0,0.0,0.0,131
"Направих си изследване на щитовидната жлеза, гинекологични прегледи, на дебелото черво и за диабет.",0.0,1.0,0.0,0.0,99
Оказа се че съм в прекрасно здраве.,0.0,1.0,0.0,0.0,35
Уморих се да посещавам кабинети и никой да не може да установи какво ми е.,0.0,1.0,0.0,0.0,74
Преди 4 години започнах бавно и сигурно да напълнявам за тези 4 години качих 8 килограма.,0.0,1.0,0.0,0.0,89
Живея с мисълта за предстоящи не личими болести.,0.0,1.0,0.0,0.0,48
"Моля, помогнете какъв специалист да посетя?",0.0,1.0,0.0,0.0,43
"Моля, помогнете какъв специалист да посетя?Уважаема Arin,Отпадането на яйчниковата функция може да настъпи и по-рано от очакваното.",0.0,1.0,0.0,0.0,131
"Причините за това могат да бъдат различни - генетични дефекти, някои заболявания, инфекции, лекарства, тютюнопушене и други.",0.0,1.0,0.0,0.0,124
За да се разбере дали сте с преждевременна яйчникова недостатъчност е необходимо да се направят кръвни тестове.,0.0,1.0,0.0,0.0,111
Не винаги може да се установи причината за ранното отпадане на яйчниковата функция.,0.0,1.0,0.0,0.0,83
"Даже и да се докаже, че нямате повече яйчникови резерви това не е страшна болест.",0.0,1.0,0.0,0.0,81
1 на всеки 100 жени на възраст между 30-39 год е засегнати от преждевременна яйчникова недостатъчност.,0.0,1.0,0.0,0.0,102
Излиза ми на свивката между крака и големите срамни устни.,0.0,1.0,0.0,0.0,58
Прилича на гнойна пъпка и като набере достатъчно и като се стисне излиза гной много.,0.0,1.0,0.0,0.0,84
"Правила съм какво ли не,всички видове бабини рецепти до хирургическа намеса,тя помогна за няколко месеца,но сега отново се е появило и са вече две на същото положение от другата страна и между големите и малките срамни устни.",0.0,1.0,0.0,0.0,225
"По време на хирургическата намеса доктора ми каза,че е като ""октопод"".",0.0,1.0,0.0,0.0,70
"Гинеколог пък ми каза,че ще изчезне като ми спре цикъла.",0.0,1.0,0.0,0.0,56
"Може ли да ми кажете какво да правя или на какъв доктор да отида,за да престане тази мъка.",0.0,1.0,0.0,0.0,90
Благодаря Ви!,0.0,1.0,0.0,0.0,13
"Благодаря Ви!Уважаема dessi_07,Двете образувания, които описвате най-вероятно не са свързани и са с различен произход.",0.0,1.0,0.0,0.0,118
"Предвид, че едното рецидивира и след лечение е необходимо да се обработва от хирург.",0.0,1.0,0.0,0.0,84
Най-вероятно ще се наложи и приложение на антибиотик.,0.0,1.0,0.0,0.0,53
"Второто образувание, което описвате най-вероятно е жлеза и за него трябва да се обърнете към гинеколог.",0.0,1.0,0.0,0.0,103
Аз съм на 22 години.,0.0,1.0,0.0,0.0,20
"По принцип винаги съм имала акнеична и мазна кожа, но от края на 2012 г.",0.0,1.0,0.0,0.0,72
"по необясними за мен причини цялото ми лице започна постонно да се омазнява, а също така и косата.",0.0,1.0,0.0,0.0,98
"Лятото на 2012 г. над 3 месеца имах жесток косопад, окапа ми голямо количество коса.",0.0,1.0,0.0,0.0,66
Спря единствено след прием на таблетки Приорин.,0.0,1.0,0.0,0.0,47
"Но самите корени на косата ми 1 ден след миене са много мазни, а преди това се омазняваха на 2-3 дни...И така - това прекомерно отделяне на себум не спира.",0.0,1.0,0.0,0.0,155
"По принцип имам много редовен цикъл, винаги съм знаела точно кога ще ми дойде, но в последните месеци ми закъснява всеки месец с по няколко дни от очакваното..На гинеколог ходя редовно.",0.0,1.0,0.0,0.0,185
"ходих и на ендикринолог, изледваха ми TSH.",0.0,1.0,0.0,0.0,42
"Не помня точните стойности, но май беше 1.66.",0.0,1.0,0.0,0.0,45
"Лекарката каза, че всичко ми било наред.",0.0,1.0,0.0,0.0,40
"След много четене и това, че нито кремове помагат, нито нищо, се чудя дали причината не е в увеличено производство на тестостерон или други полови хормони.",0.0,1.0,0.0,0.0,155
"След като TSH е в норма, това автоматично ли значи, че и половите хормони са в норма, както ми каза лекарката, защото мен честно казано ме съмнява да е така и може би те трябва да се изследват допълнително.",0.0,1.0,0.0,0.0,206
Много ще съм Ви благодарна ако ми дадете съвет.,0.0,1.0,0.0,0.0,47
"Много ще съм Ви благодарна ако ми дадете съвет.Уважаема rose_92,Тъй като основния проблем, който Ви безпокои е свързан с косата бих Ви посъветвала да се обърнете към дерматолог.",0.0,1.0,0.0,0.0,177
"Трябва да Ви прегледа специалист за да прецени какъв е проблема и как да Ви се помогне.Това, което сте ми написали не е достатъчно да ме насочи дали е възможно да имате повишено ниво на тестостерон.",0.0,1.0,0.0,0.0,198
"Наличието на акне, косопад и нередовен цикъл може да са предизвикани от хормонални проблеми.",0.0,1.0,0.0,0.0,92
Дали във вашия случай е така може само да се спекулира.,0.0,1.0,0.0,0.0,55
"Това, че ТСХ е било нормално не означава, че половите хормони са в норма.",0.0,1.0,0.0,0.0,73
ТСХ контролира щитовидната жлеза.,0.0,1.0,0.0,0.0,33
Ако имате съмнение за ендокринен проблем се консултирайте с ендокринолог.,0.0,1.0,0.0,0.0,73
Трябва да се започне с преглед и след това да се пуснат целенасочено изследвания.,0.0,1.0,0.0,0.0,81
На 26 години съм и не съм раждала.,0.0,1.0,0.0,0.0,34
"На 26 години съм и не съм раждала.Уважаема Monika_8,Проблемът е често срещан.",0.0,1.0,0.0,0.0,77
Обикновено оплаквания намаляват или изчезват след раждане.,0.0,1.0,0.0,0.0,58
Болезнеността е свързана със съкращение на мускулатурата на матката.,0.0,1.0,0.0,0.0,68
Причини за болезнена менструация могат да бъдат и някои патологични състояния.,0.0,1.0,0.0,0.0,78
Препоръчително е да проведете консултация с АГ за да изключи заболяване (особено ако оплакването се появило скоро).,0.0,1.0,0.0,0.0,115
За обезболяване може да ползвате нестероидни протвовъзпалителни средства- в аптеките се предлагат такива без рецепта.,0.0,1.0,0.0,0.0,117
Преди месец и седмица горе-долу на майка ми й направиха операция от миома на матката.,0.0,1.0,0.0,0.0,85
"Отстраниха й мисля , че две големи , а по-малките ги оставиха с хапчета да се лекуват.",0.0,1.0,0.0,0.0,86
"Преди операцията, още от както замина за Кипър, почна много да се поти, излязоха й косми по лицето.",0.0,1.0,0.0,0.0,99
"Ясно е , че това се дължи на хормонален дисбаланс.",0.0,1.0,0.0,0.0,50
"Не веднъж е имала кисти, но винаги се е оправяла.",0.0,1.0,0.0,0.0,49
В Кипър е доста влажно и всяка втора жена има операция от миоми по принцип.,0.0,1.0,0.0,0.0,75
Сега обаче след операцията започнала много да дебелее.,0.0,1.0,0.0,0.0,54
"Пие само витамини, фолиева киселина и желязо.",0.0,1.0,0.0,0.0,45
"От какво може да се дължи това, защото казва, че с всеки изминал ден, все повече се усеща , че дебелее.",0.0,1.0,0.0,0.0,103
Нормално ли е така след операция.,0.0,1.0,0.0,0.0,33
Започнала е да дебелее близо преди седмица и няколко дни.,0.0,1.0,0.0,0.0,57
"По принцип има високо кръвно, пие много кафе и пуши.",0.0,1.0,0.0,0.0,52
"По принцип има високо кръвно, пие много кафе и пуши.Уважаема stunkaa,Описанието, което сте написали не ми става ясно колко килограма е наддала за тази седмица, нито за възрастта на майка Ви или дали е в постменопауза или не.",0.0,1.0,0.0,0.0,224
"Това, което сте написали разбирам, че не са махнали матката и яйчниците.",0.0,1.0,0.0,0.0,72
Това прави малко вероятно операцията да е причина за оплакванията.,0.0,1.0,0.0,0.0,66
Това ще се отрази ли по някакъв начин на половия живот ако да - как или обратното?Благодаря!,0.0,1.0,0.0,0.0,92
"Това ще се отрази ли по някакъв начин на половия живот ако да - как или обратното?Благодаря!Уважаема beki111,Няма да имате проблем с половия живот.",0.0,1.0,0.0,0.0,147
Няма причина да се притеснявате за това.,0.0,1.0,0.0,0.0,40
Много е вероятно да имате проблем като решите да имате деца.,0.0,1.0,0.0,0.0,60
Без него нямам цикъл.,0.0,1.0,0.0,0.0,21
Още не водя полов живот.,0.0,1.0,0.0,0.0,24
"Трябва ли да ги спра със цел предпазване от бременност или не?Разбира се ще ползвам и други предпазни средства, но винаги има рискове.Мога ли и с фемостон да пия и противозачатъчни за всеки случай, или няма нужда?Благодаря предварително!",0.0,1.0,0.0,0.0,237
"Трябва ли да ги спра със цел предпазване от бременност или не?Разбира се ще ползвам и други предпазни средства, но винаги има рискове.Мога ли и с фемостон да пия и противозачатъчни за всеки случай, или няма нужда?Благодаря предварително!Уважаема beki111,Не е необходимо да пиете успоредно и противозачатъчно.",0.0,1.0,0.0,0.0,308
Вие вземате хормон заместително лечение.,0.0,1.0,0.0,0.0,40
Консултирайте се с лекаря назначил Ви лечението за да Ви обясни естеството на заболяването и какво означава наличието му.,0.0,1.0,0.0,0.0,121
"Спазвам диета от година и редовно спортувам, но въпреки това не отслабвам и едвам удържам килограмите си в определени граници.",0.0,1.0,0.0,0.0,126
"Хормоналното изследване показа: пролактин 1500; тестостерон 3,1; LH 1,6; останалите хормони са в норма.",0.0,1.0,0.0,0.0,103
Откриха и множество възли на щитовидната жлеза при запазена функция на жлезата.,0.0,1.0,0.0,0.0,79
Правих ЯМР и всичко е в норма.,0.0,1.0,0.0,0.0,30
"Не могат да ми поставят диагноза, моля да ми помогнете.",0.0,1.0,0.0,0.0,55
"Не могат да ми поставят диагноза, моля да ми помогнете.Уважаема etty,Посетете гинеколог за да Ви се направи трансвагинална ехография на яйчници.",0.0,1.0,0.0,0.0,144
След като проведете изследването посетете ендокринолог за да обобщи направените до момента изследвания и да прецени какво още трябва да се направи.,0.0,1.0,0.0,0.0,147
Посетете диетологр които да Ви изработи диетичен режим.,0.0,1.0,0.0,0.0,55
Сама не можете да се справите с килограмите.,0.0,1.0,0.0,0.0,44
Няма как да не отслабвате ако храненето и физическата Ви активност водят до умерен енергиен дефицит.,0.0,1.0,0.0,0.0,100
Мъж съм на 37 г.,0.0,1.0,0.0,0.0,16
Занимвам се с фитнес от 8 г. вече.,0.0,1.0,0.0,0.0,28
"Храня се изключително здравословно, наблягам на леките меса, яйца, кисело мляко, зеленчуци, плодове, естесвтени, бавни въглехидрати, като ориз, картофи, боб, грах, леща и т.н., сурови ядки, поне 3 л.",0.0,1.0,0.0,0.0,199
вода на ден...,0.0,1.0,0.0,0.0,14
"Избягвам сладкото и солта, а безалкохолно и алкохол не пия.",0.0,1.0,0.0,0.0,59
Не пуша.,0.0,1.0,0.0,0.0,8
"Лятото обикновено съм с около 12-13% мазнини, зимата около 15-17%.",0.0,1.0,0.0,0.0,66
"През тези години съм взимал не малко хранителни добавки, но никога стероиди или поне така си мисля.",0.0,1.0,0.0,0.0,99
"Преди около 5 г. пробвах и няколко вида трибестан, поради това, че рекламата му във фитнес средите е как да кажа...нека кажем, че е доста комерсиален продукт и силно рекламиран.",0.0,1.0,0.0,0.0,160
"Пробвах няколко такива продукта на различни марки, защото в нито един от тях не получих описаните ползи във фитнеса.",0.0,1.0,0.0,0.0,116
Единствено си докарах малка гинекомастия на дясната гърда.,0.0,1.0,0.0,0.0,58
"Направих снимка на мамограф, гинекомастията се потвърди.",0.0,1.0,0.0,0.0,56
"Лекарят каза, че е малка и не е проблем, мога да си я нося и ако реша може и да се оперирам.",0.0,1.0,0.0,0.0,92
"Познати във фитнес средите ми споделиха за тамоксифен като вариант да пробвам, за да намаля гинекомастията, която принципно си беше малка, но ме дразнеше факта, че я имах.",0.0,1.0,0.0,0.0,171
Пробвах и в комбинация със спорта и тамоксифена и тя изчезна.,0.0,1.0,0.0,0.0,61
"Допускам, че е възможно някои от пробваните трибестани да е бил замърсен продукт.",0.0,1.0,0.0,0.0,81
"Въпреки, че на теория може и да има някакво обяснение за възникването на гинекомастия от чист трибестан.Второто, което трябва да се знае преди да си задам въпроса е, че преди 20-тина дни се оперирах от варикоцеле, левостранно, което съм си го имал още от пубертета и за което разбрах преди година.",0.0,1.0,0.0,0.0,297
"Заради операцията не съм влизал във фитнеса, то е ясно.Работата е там, че отново си напипвам гинекомастия в дясната гърда.Тъй като има разни теории, че варикоцелето оказва влияние върху производството на тестостерона с годините, допускам няколко хипотези за отново появилата се гинекомастия:1) тя никога не е изчезвала, тамоксифена не е свършил никаква работа.",0.0,1.0,0.0,0.0,360
"Работа е свършил фитнеса с годините тренировки и нарастването на мускулната маса в гърдите, като по този начин тя е останала скрита.",0.0,1.0,0.0,0.0,132
"След операцията ми от варикоцеле и това, че ми се налага да не тренирам за по-дълъг период от време, мускулите на гърдата са се отпуснали и тя отново е станала видима.2) твърде чувствителен съм относно гинекомастията - първо я получавам от уж безобиден трибестан, после успявам да я намаля значително с тамоксифен, но след опрацията от варикоцеле и евентуалното нарастване на производството на тестостерон през тези 20 дни, води до някакъв пик, който за тялото ми все още не е нещо нормално, тъй като то с годините само е регулирало хормоналния ми баланс тестостерон/естроген на по-ниски нива, според наличностите, които е имало - налично варикоцеле, съответно понижаване на нивата на тестостерон с годините и понижение и на естрогена.",0.0,1.0,0.0,0.0,735
